,true_model_idx,pmp1,pmp2,pmp3
333,1,0.9579177138360746,0.04208228616391578,9.760881573198219e-15
334,1,0.6398946900070925,0.36009813675567937,7.173237228163772e-06
335,1,0.4169975808773943,0.5751593649324455,0.00784305419016019
336,1,0.6506547800186911,0.34934027120729577,4.948774013112741e-06
337,1,0.3552450061869639,0.6057572625325527,0.03899773128048335
338,1,0.9952883816530574,0.004711618346942625,1.9558954969026e-22
339,1,0.878956984753697,0.12104301515138868,9.491438348357633e-11
340,1,0.1311545352342842,0.3442407527522914,0.5246047120134245
341,1,0.5570035706637628,0.4428877316470464,0.00010869768919084996
342,1,0.4227008857309168,0.5706473911292684,0.0066517231398148385
343,1,0.23441678037427607,0.5231923581482139,0.24239086147751016
344,1,0.7949291561166362,0.20507082932693935,1.4556424601056503e-08
345,1,0.2689534485642656,0.5644823564622392,0.166564194973495
346,1,0.5233851696808158,0.4763024868896161,0.00031234342956804414
347,2,0.34818730235653306,0.6063014640841559,0.04551123355931094
348,2,0.517785216462526,0.48184300519114565,0.0003717783463283788
349,2,0.34818730235653306,0.6063014640841559,0.04551123355931094
350,2,0.14380693159795901,0.3699305306385242,0.4862625377635167
351,2,0.2689534485642656,0.5644823564622392,0.166564194973495
352,2,0.45639159006332636,0.541163431627144,0.0024449783095294997
353,2,0.4786833623597652,0.5200753870696193,0.0012412505706155996
354,2,0.19631190299946916,0.4657529596141218,0.3379351373864091
355,2,0.20930607190706998,0.4865902359651955,0.3041036921277347
356,2,0.07620605740862291,0.22105467647812874,0.7027392661132484
357,2,0.5065945836296536,0.4928794632392432,0.0005259531311032681
358,2,0.3751343405508048,0.6005196887739028,0.024345970675292476
359,2,0.340866226785813,0.6061019076522937,0.053031865561893356
360,2,0.1311545352342842,0.3442407527522914,0.5246047120134245
361,2,0.5960434376745943,0.4039255500598309,3.101226557488219e-05
362,2,0.03431950820278215,0.11209902760194815,0.8535814641952696
363,2,0.07620605740862291,0.22105467647812874,0.7027392661132484
364,2,0.38758168432062,0.594730391918893,0.017687923760487195
365,2,0.0858278219307239,0.2440544519379657,0.6701177261313104
366,2,0.43962361444010223,0.5563333978412726,0.004042987718625227
367,2,0.32530321383858357,0.6030664669965878,0.07163031916482863
368,2,0.46196637159941206,0.5359682259241558,0.0020654024764321047
369,2,0.0519644967015819,0.15998111404044235,0.7880543892579758
370,2,0.0858278219307239,0.2440544519379657,0.6701177261313104
371,2,0.7127345829107647,0.28726490690366774,5.101855674374513e-07
372,2,0.9051858622606417,0.09481413772883496,1.0523430290197607e-11
373,2,0.4452236954897081,0.5513554976589665,0.003420806851325306
374,2,0.2463904894363584,0.5387844440567517,0.21482506650688984
